,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,features,cluster
120,59,0.807,0.539,3.0,-6.52,1.0,0.251,0.84,0.000839,0.142,0.811,92.121,4.0,"[59.0,0.807,0.539,3.0,-6.52,1.0,0.251,0.84,0.000839,0.142,0.811,92.121,4.0]",2
121,59,0.884,0.653,11.0,-7.653,0.0,0.0586,0.371,0.00135,0.812,0.766,108.548,4.0,"[59.0,0.884,0.653,11.0,-7.653,0.0,0.0586,0.371,0.00135,0.812,0.766,108.548,4.0]",2
122,70,0.609,0.765,4.0,-7.65,0.0,0.0633,0.149,0.017,0.0815,0.819,173.993,4.0,"[70.0,0.609,0.765,4.0,-7.65,0.0,0.0633,0.149,0.017,0.0815,0.819,173.993,4.0]",2
123,78,0.769,0.367,2.0,-11.226,1.0,0.0312,0.684,1.62e-05,0.081,0.535,103.621,4.0,"[78.0,0.769,0.367,2.0,-11.226,1.0,0.0312,0.684,1.62e-05,0.081,0.535,103.621,4.0]",2
124,79,0.249,0.834,0.0,-8.21,1.0,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,4.0,"[79.0,0.249,0.834,0.0,-8.21,1.0,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,4.0]",2
125,11,0.679,0.932,11.0,-4.793,1.0,0.032,0.0261,5.61e-05,0.386,0.904,124.988,4.0,"[11.0,0.679,0.932,11.0,-4.793,1.0,0.032,0.0261,5.61e-05,0.386,0.904,124.988,4.0]",0
126,68,0.748,0.735,8.0,-8.692,1.0,0.0903,0.47,1.09e-05,0.0851,0.854,150.04,4.0,"[68.0,0.748,0.735,8.0,-8.692,1.0,0.0903,0.47,1.09e-05,0.0851,0.854,150.04,4.0]",2
127,77,0.601,0.703,7.0,-6.24,1.0,0.0379,0.175,8.4e-05,0.571,0.673,106.164,4.0,"[77.0,0.601,0.703,7.0,-6.24,1.0,0.0379,0.175,8.4e-05,0.571,0.673,106.164,4.0]",2
128,42,0.756,0.418,0.0,-6.574,0.0,0.0553,0.388,7.07e-06,0.0622,0.525,120.594,4.0,"[42.0,0.756,0.418,0.0,-6.574,0.0,0.0553,0.388,7.07e-06,0.0622,0.525,120.594,4.0]",2
129,51,0.77,0.458,8.0,-10.195,0.0,0.0289,0.0726,0.00213,0.0916,0.933,91.727,4.0,"[51.0,0.77,0.458,8.0,-10.195,0.0,0.0289,0.0726,0.00213,0.0916,0.933,91.727,4.0]",2
130,69,0.772,0.397,7.0,-8.585,1.0,0.0391,0.339,0.00541,0.0753,0.617,97.964,4.0,"[69.0,0.772,0.397,7.0,-8.585,1.0,0.0391,0.339,0.00541,0.0753,0.617,97.964,4.0]",2
131,54,0.696,0.479,9.0,-10.511,0.0,0.0325,0.905,0.000909,0.17,0.811,117.876,4.0,"[54.0,0.696,0.479,9.0,-10.511,0.0,0.0325,0.905,0.000909,0.17,0.811,117.876,4.0]",2
132,42,0.665,0.57,6.0,-9.649,0.0,0.0387,0.781,5.54e-05,0.317,0.572,126.948,4.0,"[42.0,0.665,0.57,6.0,-9.649,0.0,0.0387,0.781,5.54e-05,0.317,0.572,126.948,4.0]",2
133,49,0.596,0.814,9.0,-8.481,1.0,0.056,0.00118,0.00286,0.102,0.255,133.203,4.0,"[49.0,0.596,0.814,9.0,-8.481,1.0,0.056,0.00118,0.00286,0.102,0.255,133.203,4.0]",2
134,19,0.792,0.691,7.0,-10.97,1.0,0.0649,0.00203,0.934,0.0356,0.721,131.008,4.0,"[19.0,0.792,0.691,7.0,-10.97,1.0,0.0649,0.00203,0.934,0.0356,0.721,131.008,4.0]",0
135,54,0.332,0.992,1.0,-4.543,1.0,0.362,0.08,0.753,0.25,0.0741,175.042,4.0,"[54.0,0.332,0.992,1.0,-4.543,1.0,0.362,0.08,0.753,0.25,0.0741,175.042,4.0]",2
136,29,0.754,0.663,5.0,-11.37,0.0,0.0565,0.00225,0.84,0.189,0.497,115.998,4.0,"[29.0,0.754,0.663,5.0,-11.37,0.0,0.0565,0.00225,0.84,0.189,0.497,115.998,4.0]",0
137,35,0.429,0.942,0.0,-4.586,0.0,0.0519,0.00017,0.0516,0.144,0.71,174.04,4.0,"[35.0,0.429,0.942,0.0,-4.586,0.0,0.0519,0.00017,0.0516,0.144,0.71,174.04,4.0]",0
138,48,0.701,0.843,11.0,-8.227,0.0,0.0504,0.0201,0.568,0.0309,0.88,136.984,4.0,"[48.0,0.701,0.843,11.0,-8.227,0.0,0.0504,0.0201,0.568,0.0309,0.88,136.984,4.0]",2
139,41,0.768,0.643,9.0,-9.465,0.0,0.0407,0.000621,0.162,0.354,0.464,121.027,4.0,"[41.0,0.768,0.643,9.0,-9.465,0.0,0.0407,0.000621,0.162,0.354,0.464,121.027,4.0]",2
140,46,0.749,0.544,6.0,-10.417,1.0,0.0541,0.0772,0.181,0.0755,0.895,124.02,4.0,"[46.0,0.749,0.544,6.0,-10.417,1.0,0.0541,0.0772,0.181,0.0755,0.895,124.02,4.0]",2
141,15,0.793,0.681,0.0,-11.318,0.0,0.165,0.133,0.721,0.378,0.585,123.982,4.0,"[15.0,0.793,0.681,0.0,-11.318,0.0,0.165,0.133,0.721,0.378,0.585,123.982,4.0]",0
142,52,0.691,0.659,10.0,-11.817,1.0,0.0439,0.268,0.883,0.108,0.743,127.015,4.0,"[52.0,0.691,0.659,10.0,-11.817,1.0,0.0439,0.268,0.883,0.108,0.743,127.015,4.0]",2
143,42,0.792,0.887,6.0,-7.859,0.0,0.0541,0.0965,0.934,0.0895,0.76,118.566,4.0,"[42.0,0.792,0.887,6.0,-7.859,0.0,0.0541,0.0965,0.934,0.0895,0.76,118.566,4.0]",2
144,39,0.823,0.588,8.0,-10.026,1.0,0.0739,0.0183,0.259,0.06,0.561,120.018,4.0,"[39.0,0.823,0.588,8.0,-10.026,1.0,0.0739,0.0183,0.259,0.06,0.561,120.018,4.0]",2
145,57,0.62,0.599,1.0,-7.158,0.0,0.0944,0.167,0.0,0.142,0.219,80.074,4.0,"[57.0,0.62,0.599,1.0,-7.158,0.0,0.0944,0.167,0.0,0.142,0.219,80.074,4.0]",2
146,70,0.942,0.441,11.0,-11.448,1.0,0.469,0.493,0.0,0.138,0.925,135.028,4.0,"[70.0,0.942,0.441,11.0,-11.448,1.0,0.469,0.493,0.0,0.138,0.925,135.028,4.0]",2
147,56,0.782,0.756,1.0,-7.341,1.0,0.167,0.129,0.662,0.274,0.569,120.014,4.0,"[56.0,0.782,0.756,1.0,-7.341,1.0,0.167,0.129,0.662,0.274,0.569,120.014,4.0]",2
148,61,0.687,0.772,6.0,-8.257,0.0,0.133,0.00214,0.105,0.191,0.427,149.988,4.0,"[61.0,0.687,0.772,6.0,-8.257,0.0,0.133,0.00214,0.105,0.191,0.427,149.988,4.0]",2
149,57,0.658,0.987,3.0,-4.697,0.0,0.0821,0.000537,0.912,0.736,0.156,126.019,4.0,"[57.0,0.658,0.987,3.0,-4.697,0.0,0.0821,0.000537,0.912,0.736,0.156,126.019,4.0]",2
150,18,0.762,0.707,10.0,-7.306,0.0,0.0437,0.00251,0.00685,0.073,0.717,124.956,4.0,"[18.0,0.762,0.707,10.0,-7.306,0.0,0.0437,0.00251,0.00685,0.073,0.717,124.956,4.0]",0
151,48,0.746,0.729,2.0,-7.786,1.0,0.0459,0.000593,0.0449,0.31,0.377,126.051,4.0,"[48.0,0.746,0.729,2.0,-7.786,1.0,0.0459,0.000593,0.0449,0.31,0.377,126.051,4.0]",2
152,10,0.799,0.389,10.0,-9.458,0.0,0.116,0.00596,0.887,0.0924,0.199,126.006,4.0,"[10.0,0.799,0.389,10.0,-9.458,0.0,0.116,0.00596,0.887,0.0924,0.199,126.006,4.0]",0
153,37,0.484,0.739,5.0,-7.212,1.0,0.0544,0.00137,0.0,0.156,0.906,154.323,4.0,"[37.0,0.484,0.739,5.0,-7.212,1.0,0.0544,0.00137,0.0,0.156,0.906,154.323,4.0]",2
154,44,0.919,0.57,11.0,-7.62,1.0,0.177,0.292,0.00662,0.102,0.832,106.994,4.0,"[44.0,0.919,0.57,11.0,-7.62,1.0,0.177,0.292,0.00662,0.102,0.832,106.994,4.0]",2
155,55,0.84,0.938,5.0,-4.992,0.0,0.0806,0.0717,0.000196,0.256,0.746,135.971,4.0,"[55.0,0.84,0.938,5.0,-4.992,0.0,0.0806,0.0717,0.000196,0.256,0.746,135.971,4.0]",2
156,28,0.787,0.91,7.0,-8.581,1.0,0.0641,0.00116,0.873,0.0622,0.516,132.007,4.0,"[28.0,0.787,0.91,7.0,-8.581,1.0,0.0641,0.00116,0.873,0.0622,0.516,132.007,4.0]",0
157,48,0.663,0.665,6.0,-11.035,1.0,0.464,0.388,0.0,0.416,0.374,129.181,5.0,"[48.0,0.663,0.665,6.0,-11.035,1.0,0.464,0.388,0.0,0.416,0.374,129.181,5.0]",2
158,36,0.67,0.948,6.0,-9.14,0.0,0.076,2.74e-05,0.869,0.391,0.33,150.032,4.0,"[36.0,0.67,0.948,6.0,-9.14,0.0,0.076,2.74e-05,0.869,0.391,0.33,150.032,4.0]",0
159,31,0.392,0.358,5.0,-14.218,0.0,0.146,0.114,0.000475,0.114,0.114,81.905,1.0,"[31.0,0.392,0.358,5.0,-14.218,0.0,0.146,0.114,0.000475,0.114,0.114,81.905,1.0]",2
160,45,0.672,0.807,7.0,-4.881,1.0,0.27,0.272,1.84e-06,0.124,0.704,172.035,4.0,"[45.0,0.672,0.807,7.0,-4.881,1.0,0.27,0.272,1.84e-06,0.124,0.704,172.035,4.0]",2
161,23,0.546,0.987,4.0,-6.289,1.0,0.0845,2.17e-05,0.798,0.0704,0.605,150.01,4.0,"[23.0,0.546,0.987,4.0,-6.289,1.0,0.0845,2.17e-05,0.798,0.0704,0.605,150.01,4.0]",0
162,39,0.519,1.0,11.0,-5.196,0.0,0.0687,0.00225,0.833,0.178,0.0569,145.986,4.0,"[39.0,0.519,1.0,11.0,-5.196,0.0,0.0687,0.00225,0.833,0.178,0.0569,145.986,4.0]",2
163,69,0.765,0.727,4.0,-8.444,0.0,0.0768,0.361,0.0741,0.0983,0.0961,114.022,4.0,"[69.0,0.765,0.727,4.0,-8.444,0.0,0.0768,0.361,0.0741,0.0983,0.0961,114.022,4.0]",2
164,49,0.781,0.731,11.0,-6.661,1.0,0.21,0.15,1.25e-06,0.165,0.833,111.984,4.0,"[49.0,0.781,0.731,11.0,-6.661,1.0,0.21,0.15,1.25e-06,0.165,0.833,111.984,4.0]",2
165,61,0.606,0.897,10.0,-7.469,0.0,0.0448,0.176,0.882,0.17,0.393,130.55,4.0,"[61.0,0.606,0.897,10.0,-7.469,0.0,0.0448,0.176,0.882,0.17,0.393,130.55,4.0]",2
166,45,0.808,0.642,6.0,-6.889,0.0,0.336,0.514,0.0799,0.172,0.743,102.079,4.0,"[45.0,0.808,0.642,6.0,-6.889,0.0,0.336,0.514,0.0799,0.172,0.743,102.079,4.0]",2
167,30,0.806,0.557,10.0,-12.358,0.0,0.0724,0.0108,0.806,0.107,0.483,120.008,4.0,"[30.0,0.806,0.557,10.0,-12.358,0.0,0.0724,0.0108,0.806,0.107,0.483,120.008,4.0]",0
168,53,0.737,0.609,6.0,-10.034,1.0,0.0584,0.301,0.756,0.0919,0.176,124.006,3.0,"[53.0,0.737,0.609,6.0,-10.034,1.0,0.0584,0.301,0.756,0.0919,0.176,124.006,3.0]",2
169,42,0.665,0.964,1.0,-4.979,1.0,0.038,0.000373,0.766,0.0688,0.037,131.981,4.0,"[42.0,0.665,0.964,1.0,-4.979,1.0,0.038,0.000373,0.766,0.0688,0.037,131.981,4.0]",2
170,49,0.627,0.998,1.0,-5.066,1.0,0.0922,0.00996,0.8,0.0578,0.121,145.983,4.0,"[49.0,0.627,0.998,1.0,-5.066,1.0,0.0922,0.00996,0.8,0.0578,0.121,145.983,4.0]",2
171,37,0.634,0.547,11.0,-7.248,0.0,0.0318,0.607,0.000426,0.113,0.467,73.98,4.0,"[37.0,0.634,0.547,11.0,-7.248,0.0,0.0318,0.607,0.000426,0.113,0.467,73.98,4.0]",2
172,43,0.655,0.876,5.0,-6.722,0.0,0.0399,0.401,0.545,0.0783,0.965,199.302,4.0,"[43.0,0.655,0.876,5.0,-6.722,0.0,0.0399,0.401,0.545,0.0783,0.965,199.302,4.0]",2
173,62,0.688,0.684,9.0,-5.181,0.0,0.032,0.0757,0.000832,0.0441,0.96,119.193,4.0,"[62.0,0.688,0.684,9.0,-5.181,0.0,0.032,0.0757,0.000832,0.0441,0.96,119.193,4.0]",2
174,53,0.77,0.484,0.0,-6.864,0.0,0.0853,0.515,0.000192,0.131,0.578,98.039,4.0,"[53.0,0.77,0.484,0.0,-6.864,0.0,0.0853,0.515,0.000192,0.131,0.578,98.039,4.0]",2
175,43,0.769,0.373,10.0,-9.901,0.0,0.0562,0.191,0.044,0.109,0.678,85.006,4.0,"[43.0,0.769,0.373,10.0,-9.901,0.0,0.0562,0.191,0.044,0.109,0.678,85.006,4.0]",2
176,56,0.871,0.397,11.0,-7.872,0.0,0.394,0.14,0.0196,0.0681,0.486,88.167,4.0,"[56.0,0.871,0.397,11.0,-7.872,0.0,0.394,0.14,0.0196,0.0681,0.486,88.167,4.0]",2
177,58,0.658,0.496,0.0,-9.303,1.0,0.0484,0.14,0.192,0.184,0.625,82.122,4.0,"[58.0,0.658,0.496,0.0,-9.303,1.0,0.0484,0.14,0.192,0.184,0.625,82.122,4.0]",2
178,51,0.677,0.454,0.0,-7.887,0.0,0.242,0.826,0.00297,0.115,0.592,91.871,4.0,"[51.0,0.677,0.454,0.0,-7.887,0.0,0.242,0.826,0.00297,0.115,0.592,91.871,4.0]",2
179,53,0.65,0.921,4.0,-3.711,0.0,0.0563,0.000943,0.619,0.0588,0.77,120.941,4.0,"[53.0,0.65,0.921,4.0,-3.711,0.0,0.0563,0.000943,0.619,0.0588,0.77,120.941,4.0]",2
180,55,0.595,0.279,2.0,-12.794,1.0,0.0306,0.838,0.00605,0.0841,0.212,92.345,3.0,"[55.0,0.595,0.279,2.0,-12.794,1.0,0.0306,0.838,0.00605,0.0841,0.212,92.345,3.0]",2
181,31,0.805,0.868,11.0,-5.078,1.0,0.0985,0.0144,0.000708,0.232,0.892,120.988,4.0,"[31.0,0.805,0.868,11.0,-5.078,1.0,0.0985,0.0144,0.000708,0.232,0.892,120.988,4.0]",0
182,42,0.734,0.776,5.0,-7.717,0.0,0.0992,0.00894,0.738,0.0916,0.793,124.018,4.0,"[42.0,0.734,0.776,5.0,-7.717,0.0,0.0992,0.00894,0.738,0.0916,0.793,124.018,4.0]",2
183,26,0.776,0.487,11.0,-12.143,0.0,0.0411,0.479,0.0205,0.0882,0.27,115.989,4.0,"[26.0,0.776,0.487,11.0,-12.143,0.0,0.0411,0.479,0.0205,0.0882,0.27,115.989,4.0]",0
184,29,0.764,0.777,0.0,-6.395,1.0,0.0411,0.0263,9.64e-06,0.132,0.892,121.975,4.0,"[29.0,0.764,0.777,0.0,-6.395,1.0,0.0411,0.0263,9.64e-06,0.132,0.892,121.975,4.0]",0
185,66,0.739,0.853,9.0,-6.539,0.0,0.0296,0.0217,0.00357,0.057,0.652,123.509,4.0,"[66.0,0.739,0.853,9.0,-6.539,0.0,0.0296,0.0217,0.00357,0.057,0.652,123.509,4.0]",2
186,16,0.718,0.821,1.0,-10.365,0.0,0.0508,0.0506,0.927,0.0992,0.371,139.999,4.0,"[16.0,0.718,0.821,1.0,-10.365,0.0,0.0508,0.0506,0.927,0.0992,0.371,139.999,4.0]",0
187,25,0.725,0.953,10.0,-7.571,0.0,0.0961,0.00099,0.819,0.185,0.669,159.98,4.0,"[25.0,0.725,0.953,10.0,-7.571,0.0,0.0961,0.00099,0.819,0.185,0.669,159.98,4.0]",0
188,63,0.722,0.849,6.0,-6.025,0.0,0.088,0.000531,0.373,0.0741,0.252,150.006,4.0,"[63.0,0.722,0.849,6.0,-6.025,0.0,0.088,0.000531,0.373,0.0741,0.252,150.006,4.0]",2
189,47,0.774,0.735,11.0,-7.302,0.0,0.0674,0.297,0.00219,0.0853,0.4,117.989,4.0,"[47.0,0.774,0.735,11.0,-7.302,0.0,0.0674,0.297,0.00219,0.0853,0.4,117.989,4.0]",2
190,57,0.804,0.588,1.0,-9.596,0.0,0.0751,0.0306,0.742,0.0744,0.265,123.995,4.0,"[57.0,0.804,0.588,1.0,-9.596,0.0,0.0751,0.0306,0.742,0.0744,0.265,123.995,4.0]",2
191,51,0.777,0.912,9.0,-4.746,1.0,0.186,0.0932,0.0,0.143,0.659,100.941,4.0,"[51.0,0.777,0.912,9.0,-4.746,1.0,0.186,0.0932,0.0,0.143,0.659,100.941,4.0]",2
192,34,0.865,0.611,11.0,-11.571,0.0,0.0573,0.226,0.082,0.0572,0.963,116.545,4.0,"[34.0,0.865,0.611,11.0,-11.571,0.0,0.0573,0.226,0.082,0.0572,0.963,116.545,4.0]",2
193,8,0.809,0.767,0.0,-7.88,1.0,0.0673,0.00121,0.403,0.112,0.605,123.989,4.0,"[8.0,0.809,0.767,0.0,-7.88,1.0,0.0673,0.00121,0.403,0.112,0.605,123.989,4.0]",0
194,30,0.556,0.882,0.0,-9.13,1.0,0.0375,0.438,0.807,0.232,0.345,141.99,4.0,"[30.0,0.556,0.882,0.0,-9.13,1.0,0.0375,0.438,0.807,0.232,0.345,141.99,4.0]",0
195,68,0.822,0.59,6.0,-8.005,0.0,0.18,0.429,0.0,0.102,0.383,89.995,4.0,"[68.0,0.822,0.59,6.0,-8.005,0.0,0.18,0.429,0.0,0.102,0.383,89.995,4.0]",2
196,64,0.554,0.91,6.0,-7.508,0.0,0.0742,0.00143,0.000111,0.215,0.682,128.996,4.0,"[64.0,0.554,0.91,6.0,-7.508,0.0,0.0742,0.00143,0.000111,0.215,0.682,128.996,4.0]",2
197,52,0.77,0.801,9.0,-4.182,0.0,0.0336,0.00375,0.00281,0.0515,0.725,130.76,4.0,"[52.0,0.77,0.801,9.0,-4.182,0.0,0.0336,0.00375,0.00281,0.0515,0.725,130.76,4.0]",2
198,53,0.684,0.897,6.0,-5.598,0.0,0.391,0.0444,0.771,0.105,0.0382,144.429,4.0,"[53.0,0.684,0.897,6.0,-5.598,0.0,0.391,0.0444,0.771,0.105,0.0382,144.429,4.0]",2
199,40,0.319,0.977,11.0,-3.566,0.0,0.213,0.00121,0.704,0.251,0.544,74.951,4.0,"[40.0,0.319,0.977,11.0,-3.566,0.0,0.213,0.00121,0.704,0.251,0.544,74.951,4.0]",2
200,49,0.809,0.586,11.0,-11.057,1.0,0.133,0.133,0.13,0.107,0.265,159.974,4.0,"[49.0,0.809,0.586,11.0,-11.057,1.0,0.133,0.133,0.13,0.107,0.265,159.974,4.0]",2
201,61,0.857,0.658,0.0,-9.8,1.0,0.0388,0.015,0.266,0.105,0.703,122.969,4.0,"[61.0,0.857,0.658,0.0,-9.8,1.0,0.0388,0.015,0.266,0.105,0.703,122.969,4.0]",2
202,67,0.816,0.492,10.0,-7.464,0.0,0.0752,0.431,0.0896,0.0995,0.765,115.989,4.0,"[67.0,0.816,0.492,10.0,-7.464,0.0,0.0752,0.431,0.0896,0.0995,0.765,115.989,4.0]",2
203,23,0.67,0.83,4.0,-8.73,0.0,0.0795,0.00309,0.901,0.105,0.223,143.008,4.0,"[23.0,0.67,0.83,4.0,-8.73,0.0,0.0795,0.00309,0.901,0.105,0.223,143.008,4.0]",0
204,41,0.684,0.905,1.0,-7.164,0.0,0.0428,0.0133,0.831,0.0867,0.287,133.006,4.0,"[41.0,0.684,0.905,1.0,-7.164,0.0,0.0428,0.0133,0.831,0.0867,0.287,133.006,4.0]",2
205,40,0.627,0.915,6.0,-8.255,0.0,0.071,5.55e-05,0.032,0.105,0.595,145.009,4.0,"[40.0,0.627,0.915,6.0,-8.255,0.0,0.071,5.55e-05,0.032,0.105,0.595,145.009,4.0]",2
206,41,0.77,0.896,2.0,-3.663,1.0,0.0867,0.0305,0.098,0.351,0.378,149.999,4.0,"[41.0,0.77,0.896,2.0,-3.663,1.0,0.0867,0.0305,0.098,0.351,0.378,149.999,4.0]",2
207,67,0.865,0.505,7.0,-11.813,1.0,0.102,0.0631,0.0151,0.102,0.475,123.102,4.0,"[67.0,0.865,0.505,7.0,-11.813,1.0,0.102,0.0631,0.0151,0.102,0.475,123.102,4.0]",2
208,66,0.703,0.7,5.0,-6.789,1.0,0.0693,0.302,0.471,0.0718,0.582,97.675,4.0,"[66.0,0.703,0.7,5.0,-6.789,1.0,0.0693,0.302,0.471,0.0718,0.582,97.675,4.0]",2
209,52,0.639,0.905,4.0,-4.215,0.0,0.0543,0.235,4.93e-05,0.206,0.825,123.66,4.0,"[52.0,0.639,0.905,4.0,-4.215,0.0,0.0543,0.235,4.93e-05,0.206,0.825,123.66,4.0]",2
210,44,350009.0,0.00671,1.0,0.0665,0.536,-9.437,0.876,0.527,0.0919,4.0,0.103,127.967,"[44.0,350009.0,0.00671,1.0,0.0665,0.536,-9.437,0.876,0.527,0.0919,4.0,0.103,127.967]",1
211,47,0.481,0.775,0.0,-8.057,1.0,0.0802,0.00879,2.52e-06,0.0724,0.591,129.02,4.0,"[47.0,0.481,0.775,0.0,-8.057,1.0,0.0802,0.00879,2.52e-06,0.0724,0.591,129.02,4.0]",2
212,45,0.641,0.727,2.0,-6.267,1.0,0.0301,0.175,2.61e-06,0.102,0.636,111.022,4.0,"[45.0,0.641,0.727,2.0,-6.267,1.0,0.0301,0.175,2.61e-06,0.102,0.636,111.022,4.0]",2
213,57,0.86,0.708,2.0,-10.589,1.0,0.29,0.295,1.88e-05,0.355,0.771,158.424,4.0,"[57.0,0.86,0.708,2.0,-10.589,1.0,0.29,0.295,1.88e-05,0.355,0.771,158.424,4.0]",2
214,67,0.775,0.818,7.0,-8.687,1.0,0.164,0.0518,0.0,0.114,0.826,97.06,3.0,"[67.0,0.775,0.818,7.0,-8.687,1.0,0.164,0.0518,0.0,0.114,0.826,97.06,3.0]",2
215,5,0.778,0.943,4.0,-7.93,1.0,0.0529,0.0012,0.875,0.0737,0.0398,123.007,4.0,"[5.0,0.778,0.943,4.0,-7.93,1.0,0.0529,0.0012,0.875,0.0737,0.0398,123.007,4.0]",0
216,68,0.544,0.417,8.0,-4.387,1.0,0.0247,0.586,0.0,0.085,0.207,95.156,3.0,"[68.0,0.544,0.417,8.0,-4.387,1.0,0.0247,0.586,0.0,0.085,0.207,95.156,3.0]",2
217,31,0.565,0.86,10.0,-7.069,0.0,0.461,0.198,0.0,0.499,0.529,90.428,4.0,"[31.0,0.565,0.86,10.0,-7.069,0.0,0.461,0.198,0.0,0.499,0.529,90.428,4.0]",2
218,47,0.853,0.915,2.0,-4.187,1.0,0.102,0.162,0.0,0.0589,0.838,111.96,4.0,"[47.0,0.853,0.915,2.0,-4.187,1.0,0.102,0.162,0.0,0.0589,0.838,111.96,4.0]",2
219,46,0.649,0.63,8.0,-8.1,0.0,0.159,0.0464,0.0,0.0705,0.516,171.997,4.0,"[46.0,0.649,0.63,8.0,-8.1,0.0,0.159,0.0464,0.0,0.0705,0.516,171.997,4.0]",2
220,46,0.705,0.515,2.0,-5.876,1.0,0.35,0.354,0.0,0.113,0.796,132.006,4.0,"[46.0,0.705,0.515,2.0,-5.876,1.0,0.35,0.354,0.0,0.113,0.796,132.006,4.0]",2
221,26,0.727,0.847,1.0,-6.021,1.0,0.217,0.014,0.128,0.144,0.64,128.015,4.0,"[26.0,0.727,0.847,1.0,-6.021,1.0,0.217,0.014,0.128,0.144,0.64,128.015,4.0]",0
222,73,0.762,0.651,0.0,-13.34,1.0,0.0655,0.00198,0.856,0.111,0.941,130.395,4.0,"[73.0,0.762,0.651,0.0,-13.34,1.0,0.0655,0.00198,0.856,0.111,0.941,130.395,4.0]",2
223,46,0.853,0.57,1.0,-10.571,1.0,0.0603,0.0105,0.819,0.141,0.497,126.003,4.0,"[46.0,0.853,0.57,1.0,-10.571,1.0,0.0603,0.0105,0.819,0.141,0.497,126.003,4.0]",2
224,69,0.885,0.578,5.0,-7.416,0.0,0.0783,0.0739,0.0903,0.102,0.388,131.999,4.0,"[69.0,0.885,0.578,5.0,-7.416,0.0,0.0783,0.0739,0.0903,0.102,0.388,131.999,4.0]",2
225,79,0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,4.0,"[79.0,0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,4.0]",2
226,54,0.793,0.706,2.0,-6.553,1.0,0.0795,0.0965,1.24e-06,0.0537,0.607,117.079,4.0,"[54.0,0.793,0.706,2.0,-6.553,1.0,0.0795,0.0965,1.24e-06,0.0537,0.607,117.079,4.0]",2
227,13,0.806,0.834,1.0,-6.43,0.0,0.0643,0.00499,0.848,0.0986,0.0758,121.999,4.0,"[13.0,0.806,0.834,1.0,-6.43,0.0,0.0643,0.00499,0.848,0.0986,0.0758,121.999,4.0]",0
228,0,0.768,0.856,2.0,-5.815,1.0,0.0795,0.00288,0.0541,0.0848,0.765,121.0,4.0,"[0.0,0.768,0.856,2.0,-5.815,1.0,0.0795,0.00288,0.0541,0.0848,0.765,121.0,4.0]",0
229,55,0.523,0.153,1.0,-12.785,1.0,0.0689,0.945,0.000944,0.114,0.184,84.659,4.0,"[55.0,0.523,0.153,1.0,-12.785,1.0,0.0689,0.945,0.000944,0.114,0.184,84.659,4.0]",2
230,70,0.798,0.618,11.0,-8.218,0.0,0.163,0.683,0.0,0.695,0.874,139.972,4.0,"[70.0,0.798,0.618,11.0,-8.218,0.0,0.163,0.683,0.0,0.695,0.874,139.972,4.0]",2
231,53,0.756,0.697,11.0,-7.962,0.0,0.0459,0.00685,0.00978,0.655,0.642,120.027,4.0,"[53.0,0.756,0.697,11.0,-7.962,0.0,0.0459,0.00685,0.00978,0.655,0.642,120.027,4.0]",2
232,72,0.634,0.677,2.0,-7.19,1.0,0.0448,0.318,0.0,0.0902,0.939,95.792,4.0,"[72.0,0.634,0.677,2.0,-7.19,1.0,0.0448,0.318,0.0,0.0902,0.939,95.792,4.0]",2
233,64,0.674,0.961,0.0,-10.188,0.0,0.0624,0.0623,0.895,0.0844,0.124,150.045,4.0,"[64.0,0.674,0.961,0.0,-10.188,0.0,0.0624,0.0623,0.895,0.0844,0.124,150.045,4.0]",2
234,38,0.798,0.87,7.0,-6.337,1.0,0.0818,0.00116,0.83,0.0582,0.276,129.999,4.0,"[38.0,0.798,0.87,7.0,-6.337,1.0,0.0818,0.00116,0.83,0.0582,0.276,129.999,4.0]",2
235,53,0.715,0.957,0.0,-7.511,0.0,0.19,0.00626,0.888,0.0967,0.199,150.0,4.0,"[53.0,0.715,0.957,0.0,-7.511,0.0,0.19,0.00626,0.888,0.0967,0.199,150.0,4.0]",2
236,52,0.749,0.731,4.0,-10.865,1.0,0.108,0.00314,0.867,0.111,0.0598,131.997,4.0,"[52.0,0.749,0.731,4.0,-10.865,1.0,0.108,0.00314,0.867,0.111,0.0598,131.997,4.0]",2
237,48,0.727,0.952,1.0,-5.693,0.0,0.0855,0.0358,0.882,0.108,0.196,131.994,4.0,"[48.0,0.727,0.952,1.0,-5.693,0.0,0.0855,0.0358,0.882,0.108,0.196,131.994,4.0]",2
238,47,0.728,0.688,7.0,-5.944,1.0,0.0397,0.00566,0.268,0.0696,0.446,123.017,4.0,"[47.0,0.728,0.688,7.0,-5.944,1.0,0.0397,0.00566,0.268,0.0696,0.446,123.017,4.0]",2
239,64,0.93,0.482,3.0,-9.925,1.0,0.0411,0.0302,0.00219,0.103,0.569,120.021,4.0,"[64.0,0.93,0.482,3.0,-9.925,1.0,0.0411,0.0302,0.00219,0.103,0.569,120.021,4.0]",2
